Serial_Number,Company_Name,Current_Market_Price_Rs,Price_to_Earnings_Ratio,Market_Capitalization_Rs_Cr,Dividend_Yield_Percentage,Net_Profit_Quarter_Rs_Cr,Quarterly_Profit_Variation_Percentage,Sales_Quarter_Rs_Cr,Quarterly_Sales_Variation_Percentage,Return_on_Capital_Employed_Percentage
2028.,Sahara,56.00,,17.20,0.00,-1.04,,7.79,48.38,7.85
2029.,Khadim India,368.20,116.07,676.69,0.00,2.33,30.17,160.58,2.22,7.80
2030.,Tera Software,193.80,35.30,242.48,0.00,1.26,431.03,25.34,19.70,7.79
2031.,Hikal,395.90,66.47,4881.48,0.30,18.30,45.58,452.90,4.14,7.79
2032.,RRIL,21.58,46.13,261.58,0.00,1.76,41.94,34.27,27.30,7.78
2033.,Super Tannery,11.91,21.22,128.60,0.42,0.92,-42.50,78.12,27.54,7.76
2034.,Ajooni Biotech,8.04,56.75,138.48,0.00,0.62,55.00,25.72,32.03,7.76
2035.,Guj. Craft Inds,180.90,37.47,88.43,0.55,0.51,-49.00,47.51,20.92,7.74
2036.,Suryaamba Spinni,158.40,357.23,46.44,0.63,-0.82,-555.56,53.79,-2.71,7.74
2037.,Udaipur Cement,31.52,177.57,1766.81,0.00,-18.33,-250.86,294.11,9.20,7.74
2038.,Tirupati Starch,175.20,884.21,168.00,0.00,0.66,1550.00,103.27,67.65,7.74
2039.,Colinz Labs,65.02,54.04,29.72,0.00,0.16,33.33,1.86,3.91,7.70
2040.,Deccan Cements,742.15,32.66,1039.57,0.40,-4.04,-185.41,120.46,-27.98,7.67
2041.,Intrasoft Tech.,153.20,20.47,249.89,0.00,3.92,60.00,125.57,4.16,7.67
2042.,Guj Inds. Power,234.24,16.46,3542.88,1.69,34.72,22.51,276.06,-1.47,7.66
2043.,Organic Coatings,18.49,,18.44,0.00,-0.70,-218.18,6.16,18.69,7.63
2044.,Bloom Industries,41.10,40.13,27.29,0.00,0.14,7.69,6.29,-0.47,7.63
2045.,Astal Lab,84.17,31.32,148.48,0.00,2.00,257.14,13.16,7.43,7.63
2046.,CL Educate,116.21,59.26,628.68,0.00,3.38,-38.32,98.68,10.83,7.62
2047.,Cineline India,127.41,,436.59,0.00,0.91,-90.78,55.84,-12.46,7.60
2048.,Mukta Arts,90.78,,205.03,0.00,-4.15,-196.06,41.74,-31.69,7.60
2049.,Megasoft,94.46,,696.83,0.00,-14.26,-336.09,0.00,,7.58
2050.,Vedavaag Systems,64.75,24.76,199.84,1.16,2.74,-12.46,25.04,-19.56,7.58
2051.,Lex Nimble Solu.,84.00,34.17,35.20,0.00,0.59,,3.12,36.24,7.57
2052.,Swastik Pipe,54.90,38.42,127.54,0.00,2.29,,366.75,1.07,7.57
2053.,Suraj Industries,79.07,27.06,125.03,0.00,3.28,180.34,5.33,-56.77,7.57
2054.,Shilp Gravures,350.15,19.51,215.34,0.60,2.92,-8.18,21.58,1.89,7.56
2055.,MRO-TEK Realty,82.22,14.09,153.59,0.00,1.95,166.78,12.92,78.21,7.55
2056.,Plaza Wires,79.23,175.08,346.65,0.00,0.16,-89.68,47.84,-0.31,7.54
2057.,Tuni Text. Mills,1.82,50.57,23.77,0.00,0.15,150.00,16.47,52.92,7.53
2058.,Uma Exports,119.31,24.84,403.39,0.00,0.19,-42.42,375.90,31.51,7.53
2059.,DCB Bank,121.10,6.68,3800.34,1.03,155.47,22.62,1568.40,20.13,7.52
2060.,Transwar.Fin.,21.75,47.65,116.74,0.00,0.47,194.00,3.86,18.77,7.52
2061.,Vipul Organics,247.95,80.90,330.07,0.40,1.06,6.00,39.24,7.42,7.50
2062.,On Door Concepts,279.95,18.58,158.13,0.00,3.07,,121.34,16.05,7.49
2063.,Scan Steels,47.81,10.47,280.18,0.00,-0.84,-125.15,139.95,-46.55,7.48
2064.,Rana Sugars,19.09,20.47,293.16,0.00,-14.78,-1.23,385.57,13.36,7.46
2065.,PTL Enterprises,42.09,18.58,557.17,4.16,13.91,37.31,16.09,0.00,7.45
2066.,Milkfood,114.45,42.66,279.01,0.55,0.90,-73.91,80.40,-24.01,7.44
2067.,Vaidya Sane,136.05,35.32,143.04,0.00,3.25,,41.80,-18.20,7.44
2068.,Shanti Educat.,121.70,399.87,1959.37,0.00,2.70,92.86,6.29,116.15,7.43
2069.,Gokul Refoils,64.82,55.51,641.69,0.00,5.14,-60.43,855.97,-7.71,7.42
2070.,Ashiana Ispat,46.78,,37.26,0.00,-4.89,-668.60,32.22,-66.66,7.41
2071.,Godavari Bioref.,306.45,126.58,1568.29,0.00,-75.00,-15.12,320.95,34.11,7.40
2072.,North Eastn.Car.,37.72,30.36,361.94,0.00,2.87,149.57,81.94,10.97,7.38
2073.,Chordia Food,86.99,49.35,35.04,0.00,0.15,-34.78,0.81,-4.71,7.37
2074.,Orient Ceratech,50.32,53.99,602.02,0.50,1.75,-60.94,72.53,-12.60,7.37
2075.,Stovec Inds.,3314.00,44.86,692.63,3.47,3.09,442.11,57.39,20.47,7.36
2076.,United Credit,33.98,10.01,18.11,0.00,0.43,48.28,0.88,7.32,7.36
2077.,Ravi Leela Gran,39.54,,41.86,0.00,-0.17,-136.17,8.29,-26.11,7.36
2078.,Diligent Indust.,3.17,24.94,75.58,0.00,1.30,293.94,30.30,37.29,7.35
2079.,Abhishek Finle.,57.52,129.11,24.53,0.00,0.06,-25.00,0.30,-14.29,7.35
2080.,NCC Blue Water,16.96,39.82,13.14,0.00,0.04,-66.67,0.00,,7.34
2081.,Marg Techno-Proj,33.92,,33.92,0.00,0.03,-81.25,1.02,-22.73,7.34
2082.,Shri Krishna,39.43,44.70,110.40,0.00,0.15,-92.65,3.98,-52.45,7.33
2083.,SPL Industries,63.84,14.62,185.14,0.00,3.97,71.86,39.49,-5.57,7.33
2084.,Ruby Mills,268.15,23.06,896.69,0.65,2.80,-71.94,51.28,-3.50,7.33
2085.,VTM,179.00,31.13,720.07,0.42,9.77,93.85,73.17,54.89,7.33
2086.,Vakrangee,36.03,646.80,3893.72,0.14,0.59,59.46,65.25,26.60,7.32
2087.,Sadhana Nitro,41.95,593.08,1381.88,0.36,0.26,-89.88,42.88,2.07,7.31
2088.,Sakar Healthcare,303.10,53.16,659.24,0.00,4.80,31.87,42.78,25.53,7.31
2089.,Den Networks,44.50,9.69,2123.65,0.00,51.65,13.27,249.08,-9.95,7.30
2090.,Sharpline Broadc,9.04,,15.17,0.00,-1.79,-145.09,9.23,-23.59,7.30
2091.,KK Shah Hospital,42.00,38.65,28.60,1.19,0.37,,4.03,18.88,7.30
2092.,GOCL Corpn.,407.00,31.80,2017.60,0.98,5.44,-77.65,127.74,-21.76,7.29
2093.,Hittco Tools,13.82,,8.51,0.00,-0.29,-1550.00,1.38,-6.76,7.27
2094.,Inducto Steel,77.47,,31.14,0.00,-2.27,-349.45,46.15,6.51,7.27
2095.,Euro Asia Export,19.35,76.00,3.04,0.00,0.01,0.00,0.07,40.00,7.27
2096.,Confidence Fut.,116.31,54.19,291.01,0.32,0.82,555.56,66.01,157.15,7.27
2097.,Resonance Speci.,103.68,27.32,119.65,0.00,1.81,273.91,18.06,78.11,7.26
2098.,Galactico Corpo.,3.40,23.56,50.66,0.00,0.56,86.67,5.40,18.94,7.26
2099.,Chandra Pr. Intl,26.54,,49.07,0.00,0.39,-88.46,136.82,-16.60,7.24
2100.,Indl.& Prud.Inv.,6372.45,20.20,1067.92,1.41,18.22,16.20,3.83,139.38,7.23
2101.,Pioneer Invest,92.97,15.86,114.32,0.00,0.28,154.55,8.00,8.99,7.22
2102.,Kenvi Jewels,4.19,52.95,52.95,0.00,0.17,54.55,36.41,34.06,7.22
2103.,Global Vectra,289.65,,405.51,0.00,-4.15,39.15,124.30,18.53,7.21
2104.,Parin Enterpris.,383.00,225.30,425.82,0.00,1.11,,36.03,-25.23,7.21
2105.,GeeCee Vent.,447.20,18.54,935.17,0.45,12.55,182.66,29.22,238.59,7.18
2106.,Umang Dairies,105.28,38.80,231.65,0.00,-1.09,66.25,49.10,-18.07,7.17
2107.,Anjani Synth.,48.09,16.77,70.93,0.00,1.06,17.78,53.09,-26.49,7.17
2108.,Hilltone Softwar,24.49,46.16,26.77,0.00,0.11,22.22,2.09,23.67,7.17
2109.,BPL,107.11,26.87,524.58,0.00,4.09,-57.22,20.92,-2.65,7.15
2110.,Libas Consumer,16.55,4.89,43.60,0.00,1.75,-12.94,20.33,28.51,7.15
2111.,Raj Rayon Inds.,23.48,,1305.68,0.00,-4.31,-212.24,211.98,18.00,7.14
2112.,Goldkart Jewels,220.60,139.20,370.28,0.00,1.83,,34.50,9.00,7.14
2113.,Banaras Beads,129.04,27.18,85.63,1.55,1.39,28.70,11.55,21.32,7.09
2114.,Total Transport,72.60,616.21,117.08,0.00,0.24,-81.82,146.00,28.32,7.09
2115.,Ambalal Sarabhai,56.82,32.69,435.43,0.00,2.62,142.59,44.70,11.72,7.08
2116.,Nutech Global,26.69,,8.55,0.00,-0.08,42.86,10.41,5.05,7.07
2117.,Lotus Eye Hospit,72.05,105.52,149.84,0.00,0.10,-88.10,12.91,1.41,7.07
2118.,Pasupati Spinng.,35.95,93.28,33.58,0.00,0.08,-27.27,24.28,-10.96,7.07
2119.,Uniroyal Ind,24.76,9.27,20.48,0.00,-0.02,97.22,28.66,24.02,7.07
2120.,Fino Payments,338.35,30.14,2815.56,0.00,21.15,8.35,47.75,30.71,7.07
2121.,Ajcon Global,66.45,28.05,40.67,0.00,0.73,157.14,5.89,94.39,7.06
2122.,Dipna Pharmachem,14.96,43.34,35.97,0.00,0.34,,90.62,22.16,7.05
2123.,Polson,13400.00,35.50,160.80,0.00,1.15,-6.50,21.16,-4.90,7.04
2124.,Hem Holdings & T,6.02,0.64,0.14,0.00,0.03,,0.04,0.00,7.04
2125.,Subhash Silk,77.56,,32.89,0.00,-0.11,-168.75,0.01,,7.02
2126.,Tatva Chintan,913.40,121.26,2136.63,0.22,-0.66,-108.48,83.49,-13.63,7.02
2127.,Enkei Wheels,670.00,155.80,1204.32,0.00,-4.56,-176.64,238.62,15.41,7.01
2128.,Zenlabs Ethica,41.10,76.46,26.76,0.00,0.05,-44.44,13.35,-5.05,7.01
2129.,Capital Small,286.65,10.76,1297.00,0.42,33.34,37.26,223.59,13.46,7.01
2130.,Hardcast.& Waud,892.25,31.76,60.67,0.00,-0.55,-179.71,1.13,-16.91,7.00
2131.,HB Estate Devel.,102.60,26.87,199.66,0.00,0.49,152.69,27.41,12.43,7.00
2132.,Eraaya Lifespace,115.50,1806.90,2186.35,0.00,0.03,-50.00,1.24,-99.47,7.00
2133.,Aruna Hotels,11.61,,39.36,0.00,0.01,101.06,6.32,48.36,6.99
2134.,Purv Flexi,188.65,40.73,395.84,0.00,9.15,,176.54,31.36,6.99
2135.,CNI Research,15.65,,179.67,0.00,-3.16,-2206.67,0.33,-87.11,6.98
2136.,Vippy Spinpro,188.35,12.62,110.56,0.00,3.37,395.59,69.36,12.02,6.98
2137.,Gretex Industrie,228.90,33.68,339.11,0.00,0.42,,15.69,-0.13,6.98
2138.,Orient Green,16.90,78.54,1982.42,0.00,66.46,4.67,124.04,1.42,6.97
2139.,Shangar Decor,4.43,28.35,43.38,0.00,0.78,1850.00,3.46,195.73,6.94
2140.,Ganga Papers,103.00,71.70,111.14,0.00,0.34,25.93,57.32,0.67,6.93
2141.,Hindprakash Indu,149.78,91.99,171.11,0.33,0.66,6500.00,20.29,-32.46,6.93
2142.,Kitex Garments,695.80,47.15,4627.07,0.22,36.73,176.79,215.88,61.15,6.92
2143.,H. S. India,17.83,22.28,28.96,0.00,0.15,-76.92,6.18,-2.37,6.90
2144.,Market Creators,16.41,55.58,17.23,0.00,0.22,91.67,2.29,33.14,6.89
2145.,Bharat Parenter.,1485.85,,1024.04,0.07,-17.52,-409.05,71.63,19.76,6.89
2146.,SMS Lifesciences,1215.00,18.08,367.33,0.12,3.30,850.00,78.46,13.28,6.89
2147.,Cosmo First,979.35,24.85,2570.77,0.31,45.75,112.30,758.92,14.37,6.87
2148.,Lak. Electrical,1260.25,62.50,310.02,1.19,-0.19,-104.19,53.42,-47.63,6.86
2149.,Caprolactam Chem,52.67,,24.23,0.00,0.04,166.67,1.71,-13.20,6.86
2150.,Cravatex,436.15,25.46,112.53,0.69,2.65,-14.79,55.04,-4.19,6.86
2151.,Davangere Sugar,5.76,43.74,541.93,0.00,1.29,32.99,39.33,46.10,6.86
2152.,Sh. Krishna Pap.,37.92,,51.27,0.00,0.30,-73.68,39.59,6.71,6.85
2153.,Worth Investment,26.78,457.50,992.78,0.00,0.59,11.32,1.31,32.32,6.85
2154.,York Exports,49.03,183.22,16.49,0.00,0.57,-18.57,14.49,-12.18,6.85
2155.,Mawana Sugars,100.06,9.80,391.43,4.00,-20.19,-76.80,382.50,0.45,6.84
2156.,Desh Rakshak,16.57,13.89,7.36,0.00,0.15,66.67,1.19,41.67,6.83
2157.,Arvee Laborat.,174.61,84.39,192.42,0.00,0.98,366.67,12.53,40.63,6.83
2158.,Samhi Hotels,206.95,168.79,4553.99,0.00,12.62,114.34,265.54,20.72,6.83
2159.,Quality Foils,101.80,19.37,29.05,0.00,0.82,,77.02,-5.15,6.82
2160.,PNB Gilts,113.62,9.36,2045.28,0.88,114.68,377.60,500.76,44.39,6.81
2161.,Spenta Intl.,162.50,32.79,44.92,0.62,0.81,17.39,13.57,35.70,6.81
2162.,RTCL,23.67,11.69,28.40,0.00,0.20,11.11,0.00,,6.81
2163.,Aspinwall & Co,312.80,15.56,244.56,1.92,3.78,324.72,74.00,24.87,6.81
2164.,IL&FS Inv.Manag.,11.09,90.93,348.26,6.31,1.59,-40.00,5.20,-55.29,6.80
2165.,Esaar (India),6.36,59.09,13.00,0.00,-0.87,-165.91,4.74,11.27,6.78
2166.,Rajshree Sugars,58.27,40.91,193.08,0.00,10.73,-37.54,145.97,-31.46,6.77
2167.,Helpage Finlease,24.60,29.13,24.47,0.00,0.26,-36.59,1.74,29.85,6.77
2168.,Nath Bio-Genes,190.46,9.66,361.95,1.05,1.11,-26.00,32.19,42.62,6.77
2169.,Mafatlal Inds.,191.30,12.90,1375.60,0.52,19.97,23.89,995.52,222.58,6.76
2170.,Rel. Chemotex,212.24,63.28,160.10,0.47,1.42,208.70,91.60,2.46,6.75
2171.,Sangam India,433.35,55.29,2177.43,0.46,4.82,-20.49,675.10,7.38,6.73
2172.,Heranba Inds,415.70,24.51,1663.36,0.30,37.66,39.95,437.42,3.09,6.73
2173.,DCW,91.44,280.26,2698.90,0.00,-1.25,-146.99,488.74,18.03,6.72
2174.,Snowman Logistic,70.58,134.01,1179.31,1.42,0.61,-79.18,143.45,15.67,6.72
2175.,BLB,19.55,9.48,103.35,0.00,3.09,151.22,170.90,577.37,6.70
2176.,Kuwer Industries,14.48,4.58,13.14,0.00,0.82,165.60,15.47,-0.77,6.70
2177.,63 Moons Tech.,906.95,63.57,4179.09,0.22,-24.07,-123.84,38.45,-75.78,6.70
2178.,Aarnav Fashions,63.95,36.06,270.12,0.78,2.15,18.13,104.59,7.74,6.70
2179.,Yarn Syndicate,29.32,,11.00,0.00,-1.22,,4.93,,6.68
2180.,Lambodhara Text.,179.82,25.35,186.61,0.28,3.18,412.90,60.92,18.02,6.66
2181.,Precot,612.70,20.55,735.24,0.24,10.51,1282.89,253.58,-4.78,6.65
2182.,Vineet Laborator,57.27,,52.80,0.00,-1.83,-175.62,18.96,-56.28,6.65
2183.,ETT Ltd,17.12,8.70,17.75,0.00,0.65,35.42,0.00,,6.64
2184.,Superior Indus.,96.55,31.03,133.72,0.00,0.49,-75.14,5.28,-45.17,6.64
2185.,AYM Syntex,258.65,79.89,1513.08,0.00,3.94,1131.25,403.52,21.05,6.63
2186.,The Invest.Trust,193.30,23.87,1009.84,0.00,20.42,97.48,111.19,45.35,6.63
2187.,Moschip Tech.,224.20,255.20,4279.73,0.00,9.73,168.04,125.63,74.85,6.62
2188.,Artemis Electri.,28.74,233.49,721.48,0.00,0.80,-39.39,4.02,-70.38,6.62
2189.,Bhartiya Intl.,810.00,2412.10,988.96,0.00,7.67,37.46,295.91,29.98,6.61
2190.,Generic Engineer,42.73,22.26,243.50,0.00,2.15,-33.23,51.38,38.12,6.61
2191.,Sri KPR Inds.,31.15,7.46,62.77,0.00,1.60,-38.22,4.39,-22.57,6.60
2192.,Dhunseri Vent.,371.75,7.50,1301.87,1.34,67.67,-10.60,148.30,245.85,6.59
2193.,Amal,470.15,67.43,581.23,0.00,5.53,223.39,30.06,35.41,6.58
2194.,Rachana Infra.,44.35,25.78,82.51,0.00,0.30,,29.73,11.47,6.58
2195.,Global Surfaces,164.75,109.44,698.24,0.00,-6.20,-327.11,46.97,16.75,6.57
2196.,Supertex Inds.,11.71,18.97,13.28,0.00,0.56,5700.00,12.42,-53.15,6.56
2197.,Cons. Finvest,212.69,7.15,688.36,0.00,47.16,374.45,16.72,22.04,6.56
2198.,Globale Tessile,29.31,62.26,31.13,0.00,0.25,-65.75,17.73,14.02,6.56
2199.,Comfort Intech,13.10,18.54,419.12,0.53,4.86,-8.14,44.07,65.49,6.53
2200.,Jindal Drilling,781.80,23.78,2265.66,0.06,34.47,55.83,172.50,21.41,6.52
2201.,N G Industries,179.20,10.28,60.03,1.95,2.97,364.06,4.38,1.15,6.50
2202.,SwarnsaritaJewel,40.98,11.80,85.57,0.00,0.73,169.52,229.74,14.61,6.50
2203.,Uflex,532.20,25.10,3843.10,0.19,-64.58,-108.72,3833.38,13.77,6.50
2204.,Sonal Mercantile,118.55,5.93,174.73,0.00,7.78,48.76,9.07,-9.75,6.50
2205.,Rhetan TMT Ltd,24.13,349.61,1922.86,0.00,3.08,352.94,24.29,-30.12,6.50
2206.,Softrak Venture,34.11,67.74,153.77,0.15,0.12,,0.00,-100.00,6.48
2207.,Kerala Ayurveda,428.10,165.63,515.11,0.00,3.65,1894.74,30.41,21.49,6.48
2208.,Country Condo,6.70,77.60,51.99,0.00,0.16,-84.62,4.99,-28.20,6.47
2209.,FGP,10.10,22.66,12.01,0.00,0.06,,0.26,30.00,6.46
2210.,KJMC Corporate,90.21,15.60,35.42,0.00,0.59,-29.76,2.51,3.72,6.45
2211.,Crane Infra,23.71,20.20,17.17,0.00,0.20,42.86,0.35,34.62,6.44
2212.,Ganon Products,8.79,,8.20,0.00,0.01,-98.18,6.93,-28.85,6.42
2213.,MBL Infrast,65.20,,780.80,0.00,23.81,-48.33,32.95,57.35,6.42
2214.,Greenchef Appli.,84.90,34.36,197.58,0.00,4.81,,170.46,13.42,6.42
2215.,Inflame Applian.,383.90,152.34,281.82,0.00,0.81,,53.19,23.73,6.41
2216.,Aatmaj Health,25.75,,58.20,0.19,0.31,,8.51,-0.70,6.41
2217.,Softtech Enginee,534.05,244.50,684.61,0.00,0.39,-60.20,22.95,20.03,6.40
2218.,Mega Corp.,3.82,477.50,76.40,0.00,0.04,200.00,1.49,75.29,6.39
2219.,Euro India Fresh,203.91,229.86,505.70,0.00,0.78,-4.88,32.72,21.68,6.39
2220.,Calcom Vision,122.45,139.94,170.73,0.00,1.66,3220.00,34.08,-12.99,6.39
2221.,Rossell India,80.68,35.20,503.67,0.37,2.43,89.92,74.93,6.51,6.38
2222.,Quadpro ITeS,4.30,20.32,21.74,0.00,0.40,,4.16,0.73,6.38
2223.,Meera Industries,76.67,25.19,81.87,0.65,1.29,316.13,10.90,60.53,6.37
2224.,Avonmore Capital,23.41,68.81,660.60,0.00,18.87,-38.98,54.29,120.15,6.36
2225.,BSEL ALGO,12.08,3.41,99.80,0.00,7.18,-17.57,9.56,-12.93,6.36
2226.,Rane (Madras),911.00,378.97,1481.77,0.00,-0.68,-100.82,529.02,-13.45,6.36
2227.,Super Crop Safe,22.98,29.52,92.41,0.00,0.57,78.12,12.25,90.81,6.34
2228.,Proventus Agro.,1664.05,60.06,573.55,0.00,4.87,,293.42,46.31,6.32
2229.,Marble City,165.65,,371.84,0.00,0.14,180.00,10.79,-40.78,6.31
2230.,Rathi Bars,49.58,22.31,80.97,0.00,0.60,-40.00,99.94,-41.91,6.30
2231.,S Chand & Compan,218.30,19.41,768.80,1.37,-52.76,-28.17,37.45,-1.50,6.30
2232.,Ashnoor Textile,74.09,7.94,118.04,0.00,6.81,342.21,44.49,43.66,6.29
2233.,Kaira Can,1810.05,56.45,166.52,0.66,0.50,-15.25,53.48,1.73,6.27
2234.,C J Gelatine,24.14,18.14,11.61,0.00,-0.24,36.59,10.06,4.68,6.26
2235.,Kanungo Financi.,7.91,13.11,3.67,0.00,0.07,16.67,0.00,,6.24
2236.,Mahamaya Steel,211.88,130.42,348.21,0.00,0.21,-93.58,154.74,-16.70,6.23
2237.,National Perox.,833.95,35.24,479.27,1.50,0.68,-84.65,77.02,-5.83,6.22
2238.,Machhar Industri,332.65,40.39,24.64,0.00,0.02,-77.78,3.62,-9.73,6.21
2239.,Vishal Bearings,128.45,,138.61,0.00,0.90,181.25,22.09,-23.27,6.19
2240.,Chandrima Mercan,89.50,62.91,198.79,0.00,0.68,666.67,8.09,300.50,6.19
2241.,Sampre Nutrition,61.56,480.74,110.57,0.00,0.12,,7.27,,6.19
2242.,Bajel Projects,268.90,121.69,3107.97,0.00,3.66,182.43,662.41,231.29,6.19
2243.,Mohite Industrie,60.69,21.82,121.99,0.00,2.69,46.20,47.49,93.44,6.18
2244.,Incap,103.90,66.62,53.30,0.96,0.45,15.38,7.09,7.10,6.17
2245.,Nagreeka Exports,36.77,22.31,114.90,0.00,1.13,-46.45,136.98,-0.36,6.17
2246.,Asian Star Co.,804.25,17.60,1287.60,0.19,18.99,10.75,654.00,-29.03,6.17
2247.,S. V. J. Enterp.,182.25,137.20,101.53,0.00,0.36,63.64,2.94,-9.82,6.17
2248.,United Drilling,266.75,38.94,541.59,0.67,4.10,86.36,51.88,49.86,6.15
2249.,Bhakti Gems,14.72,37.53,22.14,0.00,0.20,-9.09,24.67,-6.62,6.15
2250.,Add-Shop E-Reta.,15.25,,43.18,0.00,0.88,-62.55,31.20,-22.71,6.15
2251.,Sindhu Trade,21.46,18.46,3308.98,0.00,116.54,131.87,369.55,-6.90,6.12
2252.,Pratiksha Chem.,24.49,,13.64,0.00,-0.13,-750.00,1.66,3.75,6.11
2253.,Capital India,187.45,,1457.13,0.05,0.60,111.74,165.71,-5.91,6.11
2254.,Pasupati Acrylon,44.37,11.11,395.47,0.00,2.73,128.38,124.44,1.51,6.09
2255.,Aarey Drugs,59.61,24.15,166.64,0.00,1.60,30.08,105.14,81.81,6.09
2256.,Fundviser Capit.,145.50,,74.97,0.00,-0.06,-112.00,0.00,-100.00,6.09
2257.,Vertex Secur.,5.60,40.64,41.45,0.00,0.19,1800.00,2.71,32.20,6.08
2258.,Shivalik Rasayan,757.90,84.06,1179.32,0.07,4.43,113.30,82.44,22.95,6.08
2259.,Swati Projects,52.57,55.89,53.10,0.00,0.27,-6.90,0.31,-44.64,6.08
2260.,Vardhman Hold.,4531.30,6.32,1445.48,0.11,49.38,-20.26,7.40,-75.55,6.07
2261.,Alkosign,127.10,,91.45,0.00,3.31,,27.90,31.29,6.06
2262.,Euro Leder Fash,25.96,145.00,11.60,0.00,-0.03,-130.00,4.35,-50.23,6.05
2263.,Everest Organics,289.10,,231.28,0.00,0.74,2366.67,44.05,-10.92,6.05
2264.,Nandani Creation,36.35,11.60,62.75,0.00,1.36,193.79,18.37,158.37,6.05
2265.,Samyak Internati,49.90,8.47,39.91,0.00,0.83,-41.13,7.29,3.70,6.04
2266.,Coastal Roadways,37.13,12.43,15.41,0.00,0.24,242.86,10.08,8.97,6.03
2267.,Transcorp Intl.,32.61,11.35,103.89,0.92,-0.33,-186.84,485.15,-18.82,6.03
2268.,Neeraj Paper Mkt,26.87,52.79,29.56,0.00,0.17,-22.73,56.12,38.47,6.03
2269.,Vedant Asset,83.27,74.19,23.00,0.00,0.19,,1.47,32.43,6.03
2270.,Shashijit Infra.,3.27,,16.91,0.00,-0.52,-572.73,4.80,-22.33,6.02
2271.,Salguti Industri,41.80,,31.52,0.00,0.00,-100.00,20.51,0.20,6.01
2272.,Sailani Tours N,20.90,54.61,9.83,0.00,0.09,,7.47,-52.84,6.01
2273.,Compucom Soft.,28.17,149.60,222.90,1.42,1.06,-69.01,8.57,-70.93,6.00
2274.,Aeonx Digital,248.15,35.34,114.16,0.40,1.28,184.44,10.26,37.35,6.00
2275.,Alkali Metals,115.55,,117.66,0.87,-1.90,-2000.00,20.46,21.50,5.99
2276.,Future Supply,2.17,,9.52,0.00,-30.02,29.55,67.04,-48.03,5.99
2277.,Precision Camshf,365.75,98.11,3474.11,0.27,8.40,-0.36,225.07,-11.55,5.98
2278.,Phosphate Co,150.70,,54.36,0.00,-2.99,-371.82,39.16,3.22,5.98
2279.,Nectar Lifesci.,40.20,84.02,901.53,0.00,5.60,449.02,428.09,7.57,5.97
2280.,Veerhealth Care,21.55,718.33,43.10,0.00,0.30,-23.08,5.15,34.46,5.96
2281.,Kiri Industries,612.40,12.38,3406.72,0.00,80.30,327.35,272.23,18.09,5.96
2282.,Mahickra Chem.,110.05,46.31,89.38,0.27,1.35,,44.79,20.37,5.96
2283.,Duroply Indust.,237.65,80.83,234.40,0.00,0.50,-23.08,90.81,9.03,5.92
2284.,Neelkanth Rock,15.24,42.67,7.68,0.00,-0.09,-350.00,0.00,,5.91
2285.,Orient Tradelink,36.48,149.15,89.49,0.00,0.54,217.65,3.07,54.27,5.91
2286.,Sh. Dinesh Mills,401.25,23.02,224.72,2.49,1.91,-15.49,23.01,-9.23,5.91
2287.,Olympia Industri,48.19,27.13,29.03,0.00,0.33,106.25,82.32,100.19,5.90
2288.,New Light Appare,11.25,127.99,98.55,0.00,0.34,780.00,5.42,337.10,5.90
2289.,Sacheta Metals,5.79,34.47,72.38,0.86,0.50,35.14,24.78,12.59,5.87
2290.,Amarnath Sec.,22.03,30.05,6.61,0.00,0.05,0.00,0.10,0.00,5.87
2291.,Repro India,555.85,285.37,796.17,0.00,-4.45,-328.21,104.66,-10.45,5.87
2292.,Ent.Network,177.88,36.71,847.96,0.84,-4.03,-221.75,113.54,-3.33,5.86
2293.,Maruti Infra.,18.75,,175.78,0.00,-1.06,-267.80,8.88,2.66,5.86
2294.,Luharuka Media,4.96,172.17,92.97,0.40,-0.30,-236.36,0.50,11.11,5.84
2295.,Manjeera Constr.,42.95,2.53,53.73,0.00,6.94,153.76,14.61,48.78,5.83
2296.,HCP Plastene,157.55,44.37,168.18,0.00,2.18,581.82,117.08,48.45,5.83
2297.,AKI India,12.01,103.23,106.33,0.00,0.48,-200.00,11.15,-30.36,5.82
2298.,Duke Offshore,18.41,,18.15,0.00,-0.64,-3.23,0.00,-100.00,5.81
2299.,Humming Bird Edu,94.50,103.45,57.93,0.00,1.05,,5.00,26.58,5.80
2300.,Jain Irrigation,73.15,118.99,4973.65,0.00,-13.18,-220.12,1191.97,-12.48,5.79
2301.,Elgi Rubber Co,133.39,,668.28,0.00,-4.13,-240.00,98.68,-2.61,5.79
2302.,Grovy India,47.57,,63.44,0.05,0.02,-96.83,1.11,-80.21,5.79
2303.,Dhanlaxmi Cotex,121.70,11.47,59.28,0.00,3.32,260.87,7.24,-42.36,5.78
2304.,Rollatainers,2.21,,55.28,0.00,-0.50,-370.00,0.00,-100.00,5.78
2305.,Southern Latex,38.80,136.00,28.56,0.00,0.01,,0.00,,5.76
2306.,BAG Films,10.12,339.47,200.29,0.00,0.57,-89.22,34.47,-20.63,5.75
2307.,Marinetrans Indi,22.80,193.47,29.02,0.00,0.29,,80.40,90.97,5.75
2308.,G G Engineering,1.56,16.21,247.18,0.00,11.42,1422.67,105.71,44.33,5.74
2309.,Trigyn Techno.,111.18,68.46,342.28,0.00,0.36,-96.04,207.81,-34.26,5.72
